"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj"
"R0s2242",250,0.0963081350776556,0.0963081350776694,0.108175805099762,0.10817580509978,8.20189270740304e-18,8.30099123514516e-18,3000,0.102530197207835,8.40941676767539e-19,3.06546192344154e-21,0.15,0.15,0.95
"R0s2243",250,0.0961172531925027,0.0961172531923606,0.108175805099945,0.10817580509978,7.16862411494912e-18,7.24357535075344e-18,3000,0.102530197207999,7.35000444215752e-19,2.31915931155446e-21,0.15,0.15,0.95
"R0s2244",250,0.0959263713073187,0.0959263713070517,0.108175805100087,0.10817580509978,6.15682224360401e-18,6.21139641015125e-18,3000,0.102530197208127,6.31260198812099e-19,1.68911685063762e-21,0.15,0.15,0.95
"R0s2245",250,0.0957354894216026,0.0957354894217429,0.108175805099619,0.10817580509978,5.16259522912783e-18,5.20031794733118e-18,3000,0.102530197207706,5.29321906946041e-19,1.16786907193546e-21,0.15,0.15,0.95
"R0s2246",250,0.0955446075354519,0.095544607536434,0.108175805098685,0.10817580509978,4.18721357132594e-18,4.21142865215794e-18,3000,0.102530197206869,4.29315833215325e-19,7.49883078823101e-22,0.15,0.15,0.95
"R0s2247",250,0.0953537256507535,0.0953537256511251,0.108175805099361,0.10817580509978,3.22958080336488e-18,3.24344048837383e-18,3000,0.102530197207475,3.31129556666476e-19,4.29314303395908e-22,0.15,0.15,0.95
"R0s2248",250,0.0951628437657667,0.0951628437658163,0.10817580509972,0.10817580509978,2.28942011578148e-18,2.29590160438502e-18,3000,0.102530197207798,2.34734695962574e-19,2.00820986887423e-22,0.15,0.15,0.95
"R0s2249",250,0.0949719618594855,0.0949719618805074,0.108175805075826,0.10817580509978,1.36621291617474e-18,1.36812681149123e-18,3000,0.102530197186353,1.40078079693938e-19,5.93147732984795e-23,0.15,0.15,0.95
"R0s2250",0,1,12.6893408415651,0.950000000000003,12.0548737994868,0,107.745205669165,1000,0.6132589765455,0,0.463103045570437,0.03,0.03,0.95
"R0s2251",0,0.999999999999994,10.1643912140103,1.18599073428723,12.0548737994868,22.8882886349793,114.441443174896,1000,0.694556583720791,15.8972115615266,0.393507483100481,0.03,0.03,0.95
"R0s2252",0,1,7.63944158645554,1.57797839842898,12.0548737994868,48.2358516539772,120.589629134943,1000,0.793608081032198,38.2803616680666,0.310986038792726,0.03,0.03,0.95
"R0s2253",0,0.999999999999996,5.11449195890077,2.35700317770715,12.0548737994868,73.8530686760426,123.088447793404,1000,0.905296391758706,66.8589165927292,0.211620126180619,0.03,0.03,0.95
"R0s2254",0,0.999999999999986,2.58954233134599,4.65521403282903,12.0548737994868,83.7360708036824,104.670088504603,1000,0.990488122829902,82.9395835834911,0.0899771576202603,0.03,0.03,0.95
"R0s2255",0,1.00000001159441,1.32706751756861,9.08384372284422,12.0548737994868,40.1197179744599,44.5774644598684,1000,0.999886515435155,40.1151650057239,0.0191599797008846,0.03,0.03,0.95
"R0s2256",0,1.00008686815523,1.20082003619087,10.0397400283044,12.0548737994868,27.6845850219623,30.4228654560541,1000,0.999956368885565,27.6833771126651,0.0117684378403001,0.03,0.03,0.95
"R0s2257",0,1.00371642459685,1.07457255481313,11.2599887041517,12.0548737994868,11.1450207732416,12.1181313030035,1000,0.999987121981653,11.1448772474596,0.00416545766143708,0.03,0.03,0.95
"R0s2258",0,0.94642995076333,0.948325073435389,12.0307834687699,12.0548737994868,0.325614793196072,0.348588156788098,1000,0.999994042046264,0.325612853198199,0.00010534135526032,0.03,0.03,0.95
"R0s2259",0,0.822072251789124,0.82207759205765,12.054795490257,12.0548737994868,0.000927855865470606,0.000974039103300454,1000,0.999994183404833,0.000927850468508663,2.54556151748167e-07,0.03,0.03,0.95
"R0s2260",0,0.695830104769319,0.695830110679911,12.0548736970891,12.0548737994868,9.86229476528271e-07,1.01736765799261e-06,1000,0.999994183859713,9.8622374047928e-07,2.23102306562788e-10,0.03,0.03,0.95
"R0s2261",0,0.569582629299582,0.569582629302174,12.054873799432,12.0548737994868,3.90519994558443e-10,3.96944954739955e-10,1000,0.999994183860308,3.90517723239602e-10,6.99377595322259e-14,0.03,0.03,0.95
"R0s2262",0,0.443335147924573,0.443335147924435,12.0548737994906,12.0548737994868,4.37976254380886e-14,4.40105410834349e-14,1000,0.999994183860308,4.37973707049809e-14,5.82210144293563e-18,0.03,0.03,0.95
"R0s2263",0,0.317087666546821,0.317087666546696,12.0548737994916,12.0548737994868,8.50805683980436e-19,8.48621867759497e-19,1000,0.999994183860308,8.50800735575728e-19,7.46300934147502e-23,0.03,0.03,0.95
"R0s2264",0,0.190840185168929,0.190840185168957,12.0548737994851,12.0548737994868,1.06283438941698e-24,1.05769265461579e-24,1000,0.999994183860308,1.0628282078237e-24,4.61434525436978e-29,0.03,0.03,0.95
"R0s2265",0,1.00000000000001,3.48202895410705,0.950000000000007,3.30792750640169,0,82.9221047708201,1000,0.613258976545502,0,0.356410097562861,0.06,0.06,0.95
"R0s2266",0,1.00000000000022,2.78916808603038,1.1859907342875,3.30792750640169,16.1888735178236,80.9443675891293,1000,0.694556583720874,11.2440886848289,0.2783276187148,0.06,0.06,0.95
"R0s2267",0,0.999999999999674,2.09630721795371,1.57797839842846,3.30792750640169,28.8396247904271,72.0990619760491,1000,0.793608081032091,22.8873592876163,0.185934742858508,0.06,0.06,0.95
"R0s2268",0,1.00000000252104,1.40344634987704,2.35700318364926,3.30792750640169,26.2042490331221,43.6737484337727,1000,0.905296392321445,23.7226121131782,0.0750862027302129,0.06,0.06,0.95
"R0s2269",0,0.710585479957282,0.710585481800367,3.30792749782174,3.30792750640169,2.29148657714e-07,2.61250706521451e-07,1000,0.963408067919081,2.20763665594495e-07,2.46227756995459e-10,0.06,0.06,0.95
"R0s2270",0,0.364155047762026,0.364155047762032,3.30792750640164,3.30792750640169,1.18924459946833e-22,1.14005783657863e-22,1000,0.963408068233036,1.14572784223036e-22,5.67947720861478e-26,0.06,0.06,0.95
"R0s2271",0,0.329512004358155,0.329512004358199,3.30792750640125,3.30792750640169,6.80612959488641e-25,6.46369963661268e-25,1000,0.963408068233022,6.55708016515311e-25,2.89321703781747e-28,0.06,0.06,0.95
"R0s2272",0,0.294868960954366,0.294868960954365,3.30792750640169,3.30792750640169,2.47528430302121e-27,2.33383333808809e-27,1000,0.963408068233038,2.38470886870123e-27,9.25138873586483e-31,0.06,0.06,0.95
"R0s2273",0,0.260225917550613,0.260225917550532,3.30792750640272,3.30792750640169,5.32444624028956e-30,4.9960302066069e-30,1000,0.963408068233076,5.12961446676823e-30,1.72253962253206e-33,0.06,0.06,0.95
"R0s2274",0,0.225582874146735,0.225582874146698,3.30792750640224,3.30792750640169,6.18631081573247e-33,5.7922029871262e-33,1000,0.963408068233058,5.95994175247409e-33,1.69720700528439e-36,0.06,0.06,0.95
"R0s2275",0,0.190939830742856,0.190939830742865,3.30792750640154,3.30792750640169,3.3820395474597e-36,3.1690831562594e-36,1000,0.963408068233033,3.25828418710587e-36,7.65076325421713e-40,0.06,0.06,0.95
"R0s2276",0,0.156296787339036,0.156296787339032,3.30792750640179,3.30792750640169,7.30861950626568e-40,6.87635547898626e-40,1000,0.963408068233042,7.04118299998175e-40,1.30889194065388e-43,0.06,0.06,0.95
"R0s2277",0,0.121653743935108,0.121653743935198,3.30792750639925,3.30792750640169,4.47480056817997e-44,4.24290260149807e-44,1000,0.963408068232949,4.31105897111797e-44,5.94843729180647e-48,0.06,0.06,0.95
"R0s2278",0,0.0870107005313883,0.0870107005313646,3.30792750640259,3.30792750640169,4.48251631359281e-49,4.30138617509879e-49,1000,0.963408068233071,4.31849238250168e-49,3.93192731919108e-53,0.06,0.06,0.95
"R0s2279",0,0.0523676571275392,0.0523676571275311,3.3079275064022,3.30792750640169,1.9312016259226e-55,1.88503179052133e-55,1000,0.963408068233057,1.86053522779863e-55,8.38440226110432e-60,0.06,0.06,0.95
"R0s2280",0,1.00105923217371,1.27398533815351,0.951006270565027,1.21028607124583,0,24.7041212198168,1000,0.61364794691615,0,0.106102123390785,0.09,0.09,0.95
"R0s2281",0,0.99551806392751,1.02048526709038,1.1806751996336,1.21028607124583,0.610165178326474,3.04200172056663,1000,0.692928665862995,0.42280094297382,0.0104902803100737,0.09,0.09,0.95
"R0s2282",0,0.766982536786816,0.76698519602726,1.21028187502185,1.21028607124583,0.000165635813685975,0.000354156883775126,1000,0.701886763089469,0.000116257585119739,1.06788672355004e-06,0.09,0.09,0.95
"R0s2283",0,0.513485124964209,0.513485124964137,1.210286071246,1.21028607124583,6.19340578130553e-12,7.39368308998725e-12,1000,0.701888014036807,4.34707728396462e-12,1.77467143400206e-14,0.09,0.09,0.95
"R0s2284",0,0.259985053900922,0.259985053901014,1.2102860712454,1.21028607124583,4.99125158087781e-29,4.03847393700332e-29,1000,0.701888014036629,3.50329965965951e-29,5.36326371544133e-32,0.09,0.09,0.95
"R0s2285",0,0.133235018369384,0.133235018369453,1.2102860712452,1.21028607124583,5.74438526087872e-47,4.55554174477396e-47,1000,0.70188801403657,4.03191516261911e-47,2.74334692638074e-50,0.09,0.09,0.95
"R0s2286",0,0.120560014816328,0.120560014816297,1.21028607124614,1.21028607124583,2.23659212009876e-49,1.79195862142579e-49,1000,0.70188801403685,1.56983720138658e-49,9.50752749900586e-53,0.09,0.09,0.95
"R0s2287",0,0.107885011263151,0.107885011263141,1.21028607124594,1.21028607124583,6.26362826164638e-52,5.08360413858746e-52,1000,0.701888014036791,4.39636560123169e-52,2.34103451772034e-55,0.09,0.09,0.95
"R0s2288",0,0.0952100077099915,0.0952100077099844,1.21028607124592,1.21028607124583,1.1992258065932e-54,9.88648671732048e-55,1000,0.701888014036783,8.41722219771358e-55,3.87967851490112e-58,0.09,0.09,0.95
"R0s2289",0,0.0825350041568128,0.0825350041568282,1.2102860712456,1.21028607124583,1.4876177848723e-57,1.24923001192786e-57,1000,0.701888014036689,1.04414109266967e-57,4.08126167739596e-61,0.09,0.09,0.95
"R0s2290",0,0.0698600006037082,0.069860000603672,1.21028607124646,1.21028607124583,1.14522214913042e-60,9.82392368994113e-61,1000,0.701888014036943,8.03817699884271e-61,2.59069221797353e-64,0.09,0.09,0.95
"R0s2291",0,0.0571849970504428,0.057184997050516,1.21028607124428,1.21028607124583,4.61029820125451e-64,4.05156207621433e-64,1000,0.701888014036295,3.23591304859363e-64,8.25652800020557e-68,0.09,0.09,0.95
"R0s2292",0,0.0445099934973344,0.0445099934973599,1.21028607124514,1.21028607124583,8.83727376564365e-68,7.97985236150581e-68,1000,0.70188801403655,6.20277653286493e-68,1.17475556786296e-71,0.09,0.09,0.95
"R0s2293",0,0.031834989944197,0.0318349899442037,1.21028607124558,1.21028607124583,4.82949063339387e-72,4.49479117765602e-72,1000,0.701888014036681,3.38976158948158e-72,4.23628266597398e-76,0.09,0.09,0.95
"R0s2294",0,0.0191599863910142,0.0191599863910476,1.21028607124373,1.21028607124583,4.1949665655816e-77,4.03801641032984e-77,1000,0.701888014036129,2.94439675166403e-77,1.8212643716534e-81,0.09,0.09,0.95
"R0s2295",0,0.524383476230482,0.52438348334387,0.498164302418957,0.498164309176677,0,7.90271051332548e-07,1000,0.392354910857749,0,5.55187134853395e-09,0.12,0.12,0.95
"R0s2296",0,0.420040641776604,0.420040641781292,0.498164309171117,0.498164309176677,1.75121355109647e-10,4.65659783218735e-10,1000,0.392354914960666,6.8709724391842e-11,3.01077834106949e-12,0.12,0.12,0.95
"R0s2297",0,0.31569780021862,0.315697800218714,0.498164309176529,0.498164309176677,2.60226614143552e-15,2.98245173488404e-15,1000,0.392354914963954,1.02101191063651e-15,1.6777322498933e-17,0.12,0.12,0.95
"R0s2298",0,0.211354958656039,0.211354958656135,0.49816430917645,0.498164309176677,1.12705268052264e-24,7.58464622978145e-25,1000,0.392354914963906,4.42204658626304e-25,3.22948030109108e-27,0.12,0.12,0.95
"R0s2299",0,0.107012117093577,0.107012117093557,0.498164309176769,0.498164309176677,3.30184076755841e-46,1.79815689178264e-46,1000,0.3923549149641,1.29549345358038e-46,3.54793632335731e-49,0.12,0.12,0.95
"R0s2300",0,0.0548406963122692,0.0548406963122678,0.498164309176689,0.498164309176677,9.79114773285567e-66,6.50417385861568e-66,1000,0.392354914964051,3.84160493612505e-66,4.67595988409741e-69,0.12,0.12,0.95
"R0s2301",0,0.0496235542341089,0.0496235542341389,0.498164309176376,0.498164309176677,5.84932511873692e-68,4.02360540935908e-68,1000,0.392354914963861,2.295011459558e-68,2.48648910622834e-71,0.12,0.12,0.95
"R0s2302",0,0.0444064121559982,0.04440641215601,0.498164309176545,0.498164309176677,3.71450671042339e-70,2.65140611425664e-70,1000,0.392354914963964,1.45740496450124e-70,1.38829893189085e-73,0.12,0.12,0.95
"R0s2303",0,0.0391892700778542,0.039189270077881,0.498164309176336,0.498164309176677,2.204038832427e-72,1.63549238125305e-72,1000,0.392354914963837,8.64765468673889e-73,7.13040201200027e-76,0.12,0.12,0.95
"R0s2304",0,0.0339721279997554,0.0339721279997521,0.498164309176724,0.498164309176677,1.21161276598561e-74,9.36060547666193e-75,1000,0.392354914964073,4.75382223767671e-75,3.32404519490556e-78,0.12,0.12,0.95
"R0s2305",0,0.0287549859216677,0.0287549859216232,0.498164309177447,0.498164309176677,6.72308513785022e-77,5.41431855775065e-77,1000,0.392354914964512,2.6378354975604e-77,1.52087910285593e-80,0.12,0.12,0.95
"R0s2306",0,0.0235378438435003,0.0235378438434943,0.498164309176803,0.498164309176677,3.80208617262579e-79,3.19469560741044e-79,1000,0.392354914964121,1.49176719694685e-79,6.80911072844208e-83,0.12,0.12,0.95
"R0s2307",0,0.0183207017655042,0.0183207017653654,0.49816430918045,0.498164309176677,2.03029672127431e-81,1.78106499021757e-81,1000,0.392354914966336,7.96596897432012e-82,2.6989119506554e-85,0.12,0.12,0.95
"R0s2308",0,0.0131035596871685,0.0131035596872365,0.498164309174091,0.498164309176677,1.0602541075223e-83,9.71450158355688e-84,1000,0.392354914962472,4.15995910195525e-84,9.30022737008202e-88,0.12,0.12,0.95
"R0s2309",0,0.00788641760912016,0.00788641760910757,0.498164309177472,0.498164309176677,4.64793721838691e-86,4.44890249024427e-86,1000,0.392354914964527,1.82364101208066e-86,2.01792370098575e-90,0.12,0.12,0.95
"R0s2310",0,0.230230205947671,0.230230205947707,0.218718695650287,0.218718695650322,0,2.72861860174851e-12,1000,0.196452272165575,0,3.93652183890452e-14,0.15,0.15,0.95
"R0s2311",0,0.18441855347354,0.184418553473581,0.218718695650274,0.218718695650322,5.12378943995764e-16,6.67276598909534e-16,1000,0.196452272165564,1.0065800775776e-16,8.8090879952169e-18,0.15,0.15,0.95
"R0s2312",0,0.138606900999411,0.138606900999454,0.218718695650255,0.218718695650322,1.40688520030559e-21,7.99916320004426e-22,1000,0.196452272165549,2.76385794276117e-22,9.07046606366015e-24,0.15,0.15,0.95
"R0s2313",0,0.0927952485252965,0.0927952485253272,0.21871869565025,0.218718695650322,1.36525984462114e-32,4.74359355107849e-33,1000,0.196452272165545,2.68208398572202e-33,3.91204408655506e-35,0.15,0.15,0.95
"R0s2314",0,0.0469835960512077,0.0469835960512004,0.218718695650356,0.218718695650322,1.02882074382345e-58,3.60895322623946e-59,1000,0.196452272165631,2.0211417277525e-59,1.10550167140067e-61,0.15,0.15,0.95
"R0s2315",0,0.0240777698140602,0.0240777698141371,0.218718695649624,0.218718695650322,8.17081956705753e-78,4.75382434234823e-78,1000,0.196452272165042,1.60517606939904e-78,3.90213952012508e-81,0.15,0.15,0.95
"R0s2316",0,0.0217871871904699,0.0217871871904307,0.218718695650715,0.218718695650322,2.27514738747134e-79,1.40727637364213e-79,1000,0.196452272165919,4.469578737811e-80,9.67142205156299e-83,0.15,0.15,0.95
"R0s2317",0,0.0194966045667252,0.0194966045667244,0.218718695650331,0.218718695650322,7.33536792997165e-81,4.82002425959982e-81,1000,0.196452272165611,1.44104969701368e-81,2.74159780991357e-84,0.15,0.15,0.95
"R0s2318",0,0.0172060219430377,0.0172060219430181,0.218718695650572,0.218718695650322,3.18499721873191e-82,2.22049744622118e-82,1000,0.196452272165804,6.25699940461649e-83,1.03039521094343e-85,0.15,0.15,0.95
"R0s2319",0,0.0149154393194575,0.0149154393193117,0.21871869565246,0.218718695650322,1.72348274557574e-83,1.27280429234183e-83,1000,0.196452272167321,3.38582101409527e-84,4.72835438827136e-87,0.15,0.15,0.95
"R0s2320",0,0.0126248566955448,0.0126248566956054,0.218718695649272,0.218718695650322,1.15702092103879e-84,9.03440243843882e-85,1000,0.19645227216476,2.27299388880233e-85,2.61738309763201e-88,0.15,0.15,0.95
"R0s2321",0,0.0103342740719045,0.0103342740718991,0.218718695650438,0.218718695650322,8.99453185192841e-86,7.41073455150399e-86,1000,0.196452272165696,1.76699621937807e-86,1.61081996960587e-89,0.15,0.15,0.95
"R0s2322",0,0.00804369144828685,0.00804369144819273,0.218718695652881,0.218718695650322,8.03916207668539e-87,6.97432876680947e-87,1000,0.19645227216766,1.57931165628893e-87,1.06866106686139e-90,0.15,0.15,0.95
"R0s2323",0,0.00575310882448658,0.00575310882448639,0.218718695650329,0.218718695650322,8.55011115984758e-88,7.79373254901884e-88,1000,0.196452272165609,1.67968876462059e-88,7.49989811516816e-92,0.15,0.15,0.95
"R0s2324",0,0.003462526200786,0.00346252620078005,0.218718695650697,0.218718695650322,7.49077659492228e-89,7.15917847450388e-89,1000,0.196452272165905,1.47158008235966e-89,3.25215572402438e-93,0.15,0.15,0.95
"R0s2325",50,0.999999999999986,6.30347126220604,0.949999999999986,5.98829769909573,0,97.6199756287956,1000,0.613258976545494,0,0.419583476976419,0.03,0.03,0.95
"R0s2326",50,1,5.67223385531734,1.06052425682341,5.98829769909574,20.5597138659847,102.798569329924,1000,0.653725773889976,13.4404148579973,0.35347340230171,0.03,0.03,0.95
"R0s2327",50,0.999999999999981,5.04099644842865,1.2104675150605,5.98829769909574,43.1098818108369,107.774704527092,1000,0.701942099705786,30.2606409563672,0.277937901321772,0.03,0.03,0.95
"R0s2328",50,1.00000000000002,4.40975904153995,1.42370631565788,5.98829769909573,67.0506413317556,111.75106888626,1000,0.759180193412052,50.9035188546444,0.192128308728225,0.03,0.03,0.95
"R0s2329",50,0.999999999999992,3.77852163465126,1.74501608928307,5.98829769909573,90.3328757668266,112.916094708533,1000,0.825357820923249,74.5569455006386,0.0970656411645926,0.03,0.03,0.95
"R0s2330",50,1.00000000000024,3.46290293120691,1.97060303317242,5.98829769909573,100.195505934287,111.328339926986,1000,0.86062721554379,86.2309792822271,0.0478503827231016,0.03,0.03,0.95
"R0s2331",50,1.00000000000045,3.43134106086248,1.99635052387045,5.98829769909573,101.055797662448,111.050327101593,1000,0.864169911536977,87.3293797262566,0.0429578002433129,0.03,0.03,0.95
"R0s2332",50,1.00000000000068,3.39977919051805,2.02274755292678,5.98829769909573,101.887297519509,110.747062521207,1000,0.867708512578299,88.4084753812754,0.0380804336475289,0.03,0.03,0.95
"R0s2333",50,1.00000000000095,3.36821732017361,2.04981274867767,5.98829769909573,102.688344084717,110.417574284645,1000,0.871240988374208,89.4662943948792,0.0332212465814116,0.03,0.03,0.95
