"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj","times","CS","CEs","CEr","CIs","CIr","CTs","CTr","CR","PS","PEs","PEr","PIs","PIr","PTs","PTr","PR","WS","WEs","WEr","WIs","WIr","WR","VS","VEs","VEr","VIs","VIr","total.cattle","treat_prop"
"R0s2232",250,0.217182270246987,0.217182270245242,0.246386460276596,0.246386460274612,6.74714302723795e-15,6.80998454493791e-15,3000,0.218379898570719,1.47344040993036e-15,8.96910523382234e-19,0.12,0.12,0.95,3000,50.0000000000009,2.79670823200735e-16,0,4.48455261691117e-17,0,7.4073303160317e-18,0,4.9737421121579e-15,0,0,0,0,0,0,0,0,249.999999999973,1.93000906117271e-15,0,2.51531300101561e-14,0,6.55615560292466e-14,3000.00000002442,1.02403422425334e-14,0,1.10354189029621e-15,0,50.0000000000009,0.97
"R0s2233",250,0.216747508398444,0.216747508405398,0.246386460266706,0.246386460274612,4.77533290653278e-15,4.80466602728821e-15,3000,0.218379898562989,1.04283671573313e-15,4.18877715101474e-19,0.12,0.12,0.95,3000,49.9999999999937,1.97316879970768e-16,0,2.09438857550737e-17,0,5.24258881749769e-18,0,3.50240291791267e-15,0,0,0,0,0,0,0,0,249.999999999972,1.36170140960199e-15,0,1.77558352230888e-14,0,4.6304674809559e-14,2999.99999990408,7.22452617011554e-15,0,7.7855902179735e-16,0,49.9999999999937,0.98
"R0s2234",250,0.216312746562094,0.216312746565554,0.246386460270898,0.246386460274612,2.8449507187866e-15,2.85359575852225e-15,3000,0.218379898566265,6.21280049394642e-16,1.23514867216049e-19,0.12,0.12,0.95,3000,50.0000000002796,1.17190790904404e-16,0,6.17574336080246e-18,0,3.12332541054768e-18,0,2.08301206393131e-15,0,0,0,0,0,0,0,0,250.000000000003,8.08754130017494e-16,0,1.05511303095321e-14,0,2.75299840200387e-14,2999.99999995192,4.29058750673684e-15,0,4.62388091713814e-16,0,50.0000000002796,0.99
"R0s2235",250,0.113869268526082,0.113869268526085,0.108175805099778,0.10817580509978,0,1.45609618096948e-15,3000,0.102530197207849,0,3.87785815604714e-17,0.15,0.15,0.95,3000,49.9999999999995,5.97986111281102e-17,0,1.93892907802357e-15,0,0,0,9.84299545698364e-15,0,0,0,0,0,0,0,0,249.999999999997,4.17418941868228e-16,0,1.00187779887822e-14,0,4.75674960058864e-14,2999.99999999996,4.06176488495998e-15,0,2.29101946643153e-16,0,49.9999999999995,0
"R0s2236",250,0.110051630819945,0.110051630819907,0.108175805099818,0.10817580509978,2.18598861173003e-16,3.47841764691106e-16,3000,0.102530197207886,2.24129843454872e-17,3.75826646721669e-18,0.15,0.15,0.95,3000,50.0000000000003,1.42850827388545e-17,0,1.87913323360835e-16,0,2.40176226265416e-19,0,1.43522640209068e-15,0,0,0,0,0,0,0,0,249.999999999969,9.984791511627e-17,0,2.65109186932318e-15,0,1.3988097443632e-14,3000.00000000135,9.65711532693202e-16,0,5.45470968975621e-17,0,50.0000000000003,0.2
"R0s2237",250,0.106233993113725,0.10623399311373,0.108175805099775,0.10817580509978,1.13198792503904e-16,1.37482752180188e-16,3000,0.102530197207847,1.16062945191154e-17,7.29814917116865e-19,0.15,0.15,0.95,3000,49.9999999999965,5.64610891910424e-18,0,3.64907458558433e-17,0,1.24375418515694e-19,0,4.33884949400725e-16,0,0,0,0,0,0,0,0,249.999999999981,3.94808234720367e-17,0,1.08345198224952e-15,0,5.91243910470389e-15,3000.00000000006,3.81126565026745e-16,0,2.15369568966043e-17,0,49.9999999999965,0.4
"R0s2238",250,0.102416355407547,0.102416355407553,0.108175805099776,0.10817580509978,5.59795296109242e-17,6.12331683107348e-17,3000,0.102530197207848,5.7395922106106e-18,1.60404913867016e-19,0.15,0.15,0.95,3000,50.000000000004,2.51470917087207e-18,0,8.02024569335082e-18,0,6.15073456343408e-20,0,1.74773827822115e-16,0,0,0,0,0,0,0,0,249.999999999985,1.75877105586182e-17,0,4.90339645850354e-16,0,2.71880515971972e-15,2999.99999999999,1.69631424848602e-16,0,9.5876164662487e-18,0,50.000000000004,0.6
"R0s2239",250,0.0985987177013701,0.0985987177013758,0.10817580509978,0.10817580509978,2.23284036310173e-17,2.31070277872218e-17,3000,0.102530197207851,2.28933562762471e-18,2.39926028727453e-20,0.15,0.15,0.95,3000,50.0000000000151,9.48953913232928e-19,0,1.19963014363727e-18,0,2.45334302269019e-20,0,7.6249099236474e-17,0,0,0,0,0,0,0,0,249.999999999972,6.6376644769669e-18,0,1.867647975545e-16,0,1.04516884496617e-15,3000.00000000011,6.39868144657902e-17,0,3.61697982107399e-18,0,50.0000000000151,0.8
"R0s2240",250,0.096689898848346,0.0966898988482872,0.108175805099844,0.10817580509978,1.0327138822015e-17,1.04866685543243e-17,3000,0.102530197207909,1.05884358001465e-18,4.9319332285433e-21,0.15,0.15,0.95,3000,49.9999999999952,4.30664006337755e-19,0,2.46596661427165e-19,0,1.13470150506919e-20,0,4.92391149896919e-17,0,0,0,0,0,0,0,0,250.000000000006,3.01249283623368e-18,0,8.5041675456701e-17,0,4.77478641490365e-16,3000.00000000176,2.90350418914578e-17,0,1.64133129367588e-18,0,49.9999999999952,0.9
"R0s2241",250,0.0964990169627234,0.0964990169629783,0.108175805099498,0.10817580509978,9.25271245331788e-18,9.37990056829608e-18,3000,0.102530197207598,9.48682432543883e-19,3.93323473242092e-21,0.15,0.15,0.95,3000,50.0000000000099,3.85211522311954e-19,0,1.96661736621046e-19,0,1.01664837891681e-20,0,4.70106904886017e-17,0,0,0,0,0,0,0,0,249.999999999995,2.69456249621347e-18,0,7.60889916579594e-17,0,4.27338727870172e-16,2999.99999999212,2.59703408636456e-17,0,1.46809131807248e-18,0,50.0000000000099,0.91
"R0s2242",250,0.0963081350776556,0.0963081350776694,0.108175805099762,0.10817580509978,8.20189270740304e-18,8.30099123514516e-18,3000,0.102530197207835,8.40941676767539e-19,3.06546192344154e-21,0.15,0.15,0.95,3000,49.9999999999906,3.40903130806783e-19,0,1.53273096172077e-19,0,9.01188994861217e-21,0,4.48745512658588e-17,0,0,0,0,0,0,0,0,249.999999999996,2.3846327118582e-18,0,6.73566461007866e-17,0,3.78404658288239e-16,2999.99999999962,2.29828548891649e-17,0,1.29921489880313e-18,0,49.9999999999906,0.92
"R0s2243",250,0.0961172531925027,0.0961172531923606,0.108175805099945,0.10817580509978,7.16862411494912e-18,7.24357535075344e-18,3000,0.102530197207999,7.35000444215752e-19,2.31915931155446e-21,0.15,0.15,0.95,3000,50.0000000000191,2.97477427135665e-19,0,1.15957965577723e-19,0,7.87658006683048e-21,0,4.27921726383282e-17,0,0,0,0,0,0,0,0,250.00000000003,2.08087508996968e-18,0,5.87933260268402e-17,0,3.30390497560784e-16,3000.00000000407,2.0054955748292e-17,0,1.13370560005024e-18,0,50.0000000000191,0.93
"R0s2244",250,0.0959263713073187,0.0959263713070517,0.108175805100087,0.10817580509978,6.15682224360401e-18,6.21139641015125e-18,3000,0.102530197208127,6.31260198812099e-19,1.68911685063762e-21,0.15,0.15,0.95,3000,50.0000000000159,2.55088148260831e-19,0,8.4455842531881e-20,0,6.76485642987294e-21,0,4.07923250699452e-17,0,0,0,0,0,0,0,0,250.000000000003,1.78436516135518e-18,0,5.04297193413612e-17,0,2.83469963870706e-16,3000.0000000083,1.71970034156831e-17,0,9.72149145417823e-19,0,50.0000000000159,0.94
"R0s2245",250,0.0957354894216026,0.0957354894217429,0.108175805099619,0.10817580509978,5.16259522912783e-18,5.20031794733118e-18,3000,0.102530197207706,5.29321906946041e-19,1.16786907193546e-21,0.15,0.15,0.95,3000,49.9999999999939,2.13565418781568e-19,0,5.8393453596773e-20,0,5.67244284779099e-21,0,3.88464938825052e-17,0,0,0,0,0,0,0,0,250.00000000002,1.49391476049591e-18,0,4.22325426767635e-17,0,2.37457917100497e-16,2999.99999999538,1.43975411686785e-17,0,8.13897958576102e-19,0,49.9999999999939,0.95
"R0s2246",250,0.0955446075354519,0.095544607536434,0.108175805098685,0.10817580509978,4.18721357132594e-18,4.21142865215794e-18,3000,0.102530197206869,4.29315833215325e-19,7.49883078823101e-22,0.15,0.15,0.95,3000,50.000000000046,1.7295394875392e-19,0,3.7494153941155e-20,0,4.60073531639488e-21,0,3.69666816483504e-17,0,0,0,0,0,0,0,0,249.999999999988,1.20983675655281e-18,0,3.42109109769874e-17,0,1.92406951239074e-16,2999.99999996928,1.16595791197451e-17,0,6.5912226951782e-19,0,50.000000000046,0.96
"R0s2247",250,0.0953537256507535,0.0953537256511251,0.108175805099361,0.10817580509978,3.22958080336488e-18,3.24344048837383e-18,3000,0.102530197207475,3.31129556666476e-19,4.29314303395908e-22,0.15,0.15,0.95,3000,50.0000000000061,1.33200841411656e-19,0,2.14657151697954e-20,0,3.54852910708948e-21,0,3.51446977157414e-17,0,0,0,0,0,0,0,0,250.000000000007,9.3176124308648e-19,0,2.63546269444799e-17,0,1.48261230356405e-16,2999.99999998822,8.9795473627052e-18,0,5.07620334874185e-19,0,50.0000000000061,0.97
"R0s2248",250,0.0951628437657667,0.0951628437658163,0.10817580509972,0.10817580509978,2.28942011578148e-18,2.29590160438502e-18,3000,0.102530197207798,2.34734695962574e-19,2.00820986887423e-22,0.15,0.15,0.95,3000,49.9999999999884,9.42875402211508e-20,0,1.00410493443711e-20,0,2.51552009516353e-21,0,3.3380211756535e-17,0,0,0,0,0,0,0,0,249.999999999995,6.59558521090927e-19,0,1.86602691554566e-17,0,1.05002864753033e-16,2999.9999999985,6.35619126456113e-18,0,3.59321290749244e-19,0,49.9999999999884,0.98
"R0s2249",250,0.0949719618594855,0.0949719618805074,0.108175805075826,0.10817580509978,1.36621291617474e-18,1.36812681149123e-18,3000,0.102530197186353,1.40078079693938e-19,5.93147732984795e-23,0.15,0.15,0.95,3000,49.9999999999704,5.6185906016067e-20,0,2.96573866492398e-21,0,1.50113849378022e-21,0,3.16696352451764e-17,0,0,0,0,0,0,0,0,249.999999999997,3.93031853688723e-19,0,1.11225067517013e-17,0,6.26031724092177e-17,2999.999999336,3.78761039247535e-18,0,2.14117762371471e-19,0,49.9999999999704,0.99
"R0s2250",0,1,12.6893408415651,0.950000000000003,12.0548737994868,0,107.745205669165,1000,0.6132589765455,0,0.463103045570437,0.03,0.03,0.95,3000,4.2444436412331,4.42485444226549,0,23.1551522785218,0,0,0,18.1755496379796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.346640567982,32.3291620104995,0,39.32419742152,0,50.0000000000001,0
"R0s2251",0,0.999999999999994,10.1643912140103,1.18599073428723,12.0548737994868,22.8882886349793,114.441443174896,1000,0.694556583720791,15.8972115615266,0.393507483100481,0.03,0.03,0.95,3000,5.24216364548202,4.69985392915385,0,19.6753741550241,0,0.0250384482268369,0,20.3575698221131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.378519931093,27.8028947737523,0,33.8185852951492,0,49.9999999999998,0.2
"R0s2252",0,1,7.63944158645554,1.57797839842898,12.0548737994868,48.2358516539772,120.589629134943,1000,0.793608081032198,38.2803616680666,0.310986038792726,0.03,0.03,0.95,3000,6.88536514889376,4.95234616570609,0,15.5493019396363,0,0.0527671987004625,0,22.5602195470635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.564110112016,22.3048982767864,0,27.1309916111778,0,50.0000000000001,0.4
"R0s2253",0,0.999999999999996,5.11449195890077,2.35700317770715,12.0548737994868,73.8530686760426,123.088447793404,1000,0.905296391758706,66.8589165927292,0.211620126180619,0.03,0.03,0.95,3000,10.123579550694,5.05496705517059,0,10.5810063090309,0,0.0807909348719112,0,24.1596561502325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.680372229574,15.4846167036014,0,18.8350110668265,0,50,0.6
"R0s2254",0,0.999999999999986,2.58954233134599,4.65521403282903,12.0548737994868,83.7360708036824,104.670088504603,1000,0.990488122829902,82.9395835834911,0.0899771576202603,0.03,0.03,0.95,3000,19.6038798410301,4.29856626302269,0,4.49885788101301,0,0.0916023607956673,0,21.5070936541388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.92907414708,6.79982637812361,0,8.27109947478852,0,50.0000000000002,0.8
"R0s2255",0,1.00000001159441,1.32706751756861,9.08384372284422,12.0548737994868,40.1197179744599,44.5774644598684,1000,0.999886515435155,40.1151650057239,0.0191599797008846,0.03,0.03,0.95,3000,37.8028858250335,1.83069669239706,0,0.957998985044228,0,0.0438886234505621,0,9.36452987407474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.671490632238,1.50178470147513,0,1.82672466630785,0,50.0000000000001,0.9
"R0s2256",0,1.00008686815523,1.20082003619087,10.0397400283044,12.0548737994868,27.6845850219623,30.4228654560541,1000,0.999956368885565,27.6833771126651,0.0117684378403001,0.03,0.03,0.95,3000,41.7277063428243,1.24939899203508,0,0.588421892015005,0,0.0302853019827762,0,6.40418747114233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.941974688597,0.928579913486102,0,1.12944539795235,0,49.9999999999995,0.91
"R0s2257",0,1.00371642459685,1.07457255481313,11.2599887041517,12.0548737994868,11.1450207732416,12.1181313030035,1000,0.999987121981653,11.1448772474596,0.00416545766143708,0.03,0.03,0.95,3000,46.7373144657815,0.497664529897476,0,0.208272883071854,0,0.0121917455982265,0,2.5445563756504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.266980307671,0.331062775044905,0,0.401956917287182,0,49.9999999999995,0.92
"R0s2258",0,0.94642995076333,0.948325073435389,12.0307834687699,12.0548737994868,0.325614793196072,0.348588156788098,1000,0.999994042046264,0.325612853198199,0.00010534135526032,0.03,0.03,0.95,3000,49.9010414807889,0.0143157353917083,0,0.00526706776301598,0,0.000356317146769372,0,0.0790193989082155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.980742979329,0.00855997194625512,0,0.0106970487284089,0,49.9999999999986,0.93
"R0s2259",0,0.822072251789124,0.82207759205765,12.054795490257,12.0548737994868,0.000927855865470606,0.000974039103300454,1000,0.999994183404833,0.000927850468508663,2.54556151748167e-07,0.03,0.03,0.95,3000,49.9996777237539,4.00016058850289e-05,0,1.27278075874084e-05,0,1.01615903884457e-06,0,0.000268530672765509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999949460749,2.15809219713742e-05,0,2.89583243268613e-05,0,49.9999999999991,0.94
"R0s2260",0,0.695830104769319,0.695830110679911,12.0548736970891,12.0548737994868,9.86229476528271e-07,1.01736765799261e-06,1000,0.999994183859713,9.8622374047928e-07,2.23102306562788e-10,0.03,0.03,0.95,3000,49.9999995777411,4.17810126485671e-08,0,1.11551153281394e-08,0,1.0810791664938e-09,0,3.68242224734945e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999950874,1.99306887865097e-08,0,2.92054060433707e-08,0,50.0000000000006,0.95
"R0s2261",0,0.569582629299582,0.569582629302174,12.054873799432,12.0548737994868,3.90519994558443e-10,3.96944954739955e-10,1000,0.999994183860308,3.90517723239602e-10,6.99377595322259e-14,0.03,0.03,0.95,3000,49.9999999997622,1.63016408517435e-11,0,3.49688797661129e-12,0,4.28526038987599e-13,0,2.1992168107812e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000021,6.67795208478431e-12,0,1.09322028543929e-11,0,50.0000000000023,0.96
"R0s2262",0,0.443335147924573,0.443335147924435,12.0548737994906,12.0548737994868,4.37976254380886e-14,4.40105410834349e-14,1000,0.999994183860308,4.37973707049809e-14,5.82210144293563e-18,0.03,0.03,0.95,3000,50.000000000021,1.80741441821088e-15,0,2.91105072146781e-16,0,4.81184767583067e-17,0,6.13914651738499e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999999892,6.08430960527201e-16,0,1.15260278816395e-15,0,50.0000000000211,0.97
"R0s2263",0,0.317087666546821,0.317087666546696,12.0548737994916,12.0548737994868,8.50805683980436e-19,8.48621867759497e-19,1000,0.999994183860308,8.50800735575728e-19,7.46300934147502e-23,0.03,0.03,0.95,3000,50.0000000000177,3.48510007293428e-20,0,3.73150467073751e-21,0,9.36095948335381e-22,0,1.95037781800523e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000004,8.95049849209235e-21,0,2.08592232038828e-20,0,50.0000000000177,0.98
"R0s2264",0,0.190840185168929,0.190840185168957,12.0548737994851,12.0548737994868,1.06283438941698e-24,1.05769265461579e-24,1000,0.999994183860308,1.0628282078237e-24,4.61434525436978e-29,0.03,0.03,0.95,3000,49.9999999999968,4.34370700047551e-26,0,2.30717262718489e-27,0,1.1714979556493e-27,0,5.93790969814159e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999999916,7.3004917418901e-27,0,2.38739240305686e-26,0,49.9999999999968,0.99
"R0s2265",0,1.00000000000001,3.48202895410705,0.950000000000007,3.30792750640169,0,82.9221047708201,1000,0.613258976545502,0,0.356410097562861,0.06,0.06,0.95,3000,14.7859316369132,3.40542524726161,0,17.8205048781431,0,0,0,13.9881382376821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.15585394554,20.1564562153038,0,8.68768983915236,0,50,0
"R0s2266",0,1.00000000000022,2.78916808603038,1.1859907342875,3.30792750640169,16.1888735178236,80.9443675891293,1000,0.694556583720874,11.2440886848289,0.2783276187148,0.06,0.06,0.95,3000,18.3428078337222,3.32420400776712,0,13.91638093574,0,0.0177096801727397,0,14.3988975425979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.303605014091,15.8603721848553,0,6.83602280101799,0,50,0.2
"R0s2267",0,0.999999999999674,2.09630721795371,1.57797839842846,3.30792750640169,28.8396247904271,72.0990619760491,1000,0.793608081032091,22.8873592876163,0.185934742858508,0.06,0.06,0.95,3000,24.2222879987028,2.96094710373918,0,9.29673714292542,0,0.0315488616782363,0,13.4884788929544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.690869899094,10.6981087250979,0,4.61102137579927,0,50,0.4
"R0s2268",0,1.00000000252104,1.40344634987704,2.35700318364926,3.30792750640169,26.2042490331221,43.6737484337727,1000,0.905296392321445,23.7226121131782,0.0750862027302129,0.06,0.06,0.95,3000,35.8512088013393,1.79358309789621,0,3.75431013651064,0,0.0286659148350468,0,8.57223204941813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.734543372481,4.37833735731161,0,1.88711927025098,0,49.9999999999993,0.6
"R0s2269",0,0.710585479957282,0.710585481800367,3.30792749782174,3.30792750640169,2.29148657714e-07,2.61250706521451e-07,1000,0.963408067919081,2.20763665594495e-07,2.46227756995459e-10,0.06,0.06,0.95,3000,49.9999998714819,1.07289817873286e-08,0,1.23113878497729e-08,0,2.51237452385172e-10,0,1.05226328199091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999976606,1.56524095575338e-08,0,7.44097291033163e-09,0,49.9999999999998,0.8
"R0s2270",0,0.364155047762026,0.364155047762032,3.30792750640164,3.30792750640169,1.18924459946833e-22,1.14005783657863e-22,1000,0.963408068233036,1.14572784223036e-22,5.67947720861478e-26,0.06,0.06,0.95,3000,49.9999999999947,4.68196236787939e-24,0,2.83973860430739e-24,0,1.31011529655976e-25,0,1.18060167965221e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000009,4.34454584025399e-24,0,2.642482716152e-24,0,49.9999999999947,0.9
"R0s2271",0,0.329512004358155,0.329512004358199,3.30792750640125,3.30792750640169,6.80612959488641e-25,6.46369963661268e-25,1000,0.963408068233022,6.55708016515311e-25,2.89321703781747e-28,0.06,0.06,0.95,3000,49.9999999999915,2.65449677068282e-26,0,1.44660851890873e-26,0,7.50313002629373e-28,0,9.07806114020158e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000004,2.28336583462693e-26,0,1.44802332716568e-26,0,49.9999999999915,0.91
"R0s2272",0,0.294868960954366,0.294868960954365,3.30792750640169,3.30792750640169,2.47528430302121e-27,2.33383333808809e-27,1000,0.963408068233038,2.38470886870123e-27,9.25138873586483e-31,0.06,0.06,0.95,3000,50.0000000000004,9.58453116257943e-29,0,4.62569436793242e-29,0,2.73085231928487e-30,0,7.39131281057903e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999999993,7.56581647687612e-29,0,5.03130408449062e-29,0,50.0000000000004,0.92
"R0s2273",0,0.260225917550613,0.260225917550532,3.30792750640272,3.30792750640169,5.32444624028956e-30,4.9960302066069e-30,1000,0.963408068233076,5.12961446676823e-30,1.72253962253206e-33,0.06,0.06,0.95,3000,50.0000000000069,2.05175778505417e-31,0,8.61269811266028e-32,0,5.87908279658814e-33,0,6.23965961646781e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000017,1.46784206230676e-31,0,1.03093694818255e-31,0,50.0000000000069,0.93
"R0s2274",0,0.225582874146735,0.225582874146698,3.30792750640224,3.30792750640169,6.18631081573247e-33,5.7922029871262e-33,1000,0.963408068233058,5.95994175247409e-33,1.69720700528439e-36,0.06,0.06,0.95,3000,50.0000000000076,2.37872812612986e-34,0,8.48603502642194e-35,0,6.83699964576581e-36,0,5.40472062242346e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00000000001,1.518018940423e-34,0,1.13640012286734e-34,0,50.0000000000076,0.94
"R0s2275",0,0.190939830742856,0.190939830742865,3.30792750640154,3.30792750640169,3.3820395474597e-36,3.1690831562594e-36,1000,0.963408068233033,3.25828418710587e-36,7.65076325421713e-40,0.06,0.06,0.95,3000,49.9999999999981,1.30147152207778e-37,0,3.82538162710856e-38,0,3.74158503600846e-39,0,4.7619289787934e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.999999999992,7.25564682188685e-38,0,5.86019208328019e-38,0,49.9999999999981,0.95
